dM,dP,dS,dO,target
-262.5,-121,-152.75,-350,0.5
187.5,49.75,165,-350,1
-262.5,79.75,0,-350,0.5
337.5,-180.25,-100,1050,0
-262.5,50.75,-65,-350,0.5
187.5,-169.75,393.5,-350,1
-262.5,309.25,-57.5,-350,0.5
337.5,-184.75,61.5,1050,0
-262.5,45.25,-397.5,-350,0.5
187.5,-55.75,378.25,-350,1
-262.5,196.25,-18.75,-350,0.5
337.5,-84.75,31.25,1050,0
-262.5,-55.75,-390.75,-350,0.5
187.5,-45.5,256.5,-350,1
-262.5,-32.5,-200.5,-350,0.5
337.5,-73.5,87.5,1050,0
-262.5,151.5,-143.5,-350,0.5
187.5,-45.75,229.5,-350,1
-262.5,-35.75,-181.5,-350,0.5
337.5,-71.75,-18.5,1050,0
-262.5,153.25,-29.5,-350,0.5
187.5,-51.5,230.25,-225,1
-262.5,-33.5,-97.75,-225,0.5
337.5,-66.5,21.25,675,0
-262.5,151.5,-153.75,-225,0.5
187.5,-162.5,243.5,-225,1
-262.5,-148.5,36.5,-225,0.5
337.5,47.5,-142.5,675,0
-262.5,263.5,-137.5,-225,0.5
187.5,-164.25,228,-350,1
-262.5,72.75,-28,-350,0.5
337.5,47.75,44,1050,0
-262.5,43.75,-244,-350,0.5
187.5,-156.5,293.5,-350,1
-262.5,69.5,68.5,-350,0.5
337.5,46.5,62.5,1050,0
-262.5,40.5,-424.5,-350,0.5
187.5,-108.5,329.75,-125,1
-262.5,128.5,-78.25,-125,0.5
337.5,103.5,18.75,375,0
-262.5,-123.5,-270.25,-125,0.5
187.5,0,188.5,0,1
-262.5,15,33.5,0,0.5
337.5,-15,98.5,0,0
-262.5,0,-320.5,0,0.5
187.5,15.75,306,675,1
-262.5,16.75,102,-225,0.5
337.5,-8.25,52,-225,0
-262.5,-24.25,-460,-225,0.5
187.5,-104.75,272.75,-450,1
-262.5,126.25,-89.25,450,0.5
337.5,-117.75,80.75,-450,0
-262.5,96.25,-264.25,450,0.5
412.5,17,335.5,-125,1
-37.5,-2,-250.5,-125,0.5
562.5,6,161.5,375,0
-937.5,-21,-246.5,-125,0.5
412.5,20.25,140,0,1
-37.5,-7.75,-61,0,0.5
562.5,4.25,79,0,0
-937.5,-16.75,-158,0,0.5
412.5,17.25,221.75,0,1
-37.5,-5.75,-400.25,0,0.5
562.5,6.25,160.75,0,0
-937.5,-17.75,17.75,0,0.5
412.5,13,259,0,1
-37.5,-7,-324,0,0.5
562.5,5,198,0,0
-937.5,-11,-133,0,0.5
412.5,14.5,297.5,0,1
-37.5,-7.5,-285.5,0,0.5
562.5,4.5,236.5,0,0
-937.5,-11.5,-248.5,0,0.5
412.5,128.5,315.5,0,1
-37.5,-121.5,17.5,0,0.5
562.5,115.5,117.5,0,0
-937.5,-122.5,-450.5,0,0.5
412.5,14.5,307.25,0,1
-37.5,-7.5,-314.75,0,0.5
562.5,4.5,246.25,0,0
-937.5,-11.5,-238.75,0,0.5
412.5,10,338.5,0,1
-37.5,-7,-244.5,0,0.5
562.5,5,277.5,0,0
-937.5,-8,-371.5,0,0.5
412.5,-38,287.5,675,1
-37.5,-64,-10.5,-225,0.5
562.5,-54,226.5,-225,0
-937.5,156,-503.5,-225,0.5
412.5,-46.25,260,675,1
-37.5,162.75,-94,-225,0.5
562.5,-50.25,199,-225,0
-937.5,-66.25,-365,-225,0.5
412.5,13,335.75,0,1
-37.5,-5,-155.25,0,0.5
562.5,3,274.75,0,0
-937.5,-11,-455.25,0,0.5
412.5,16.25,328.25,0,1
-37.5,-6.75,-204.75,0,0.5
562.5,-1.75,267.25,0,0
-937.5,-7.75,-390.75,0,0.5
412.5,11,300.5,0,1
-37.5,-5,-190.5,0,0.5
562.5,5,239.5,0,0
-937.5,-11,-349.5,0,0.5
412.5,-39.75,346.25,675,1
-37.5,-60.75,-186.75,-225,0.5
562.5,-54.75,285.25,-225,0
-937.5,155.25,-444.75,-225,0.5
412.5,15.25,334.5,0,1
-37.5,-7.75,-179.5,0,0.5
562.5,-0.75,135.5,0,0
-937.5,-6.75,-290.5,0,0.5
412.5,-96.5,337.5,675,1
-37.5,109.5,-160.5,-225,0.5
562.5,-111.5,276.5,-225,0
-937.5,98.5,-453.5,-225,0.5
412.5,15.25,334.5,0,1
-37.5,-7.75,-179.5,0,0.5
562.5,-0.75,135.5,0,0
-937.5,-6.75,-290.5,0,0.5
412.5,23.25,244.25,0,1
-37.5,-9.75,119.25,0,0.5
562.5,0.25,183.25,0,0
-937.5,-13.75,-546.75,0,0.5
412.5,-69.75,322.75,1012.5,1
-37.5,244.25,-386.25,-337.5,0.5
562.5,-82.75,261.75,-337.5,0
-937.5,-91.75,-198.25,-337.5,0.5
412.5,-74.25,255.75,1012.5,1
-37.5,246.75,-81.25,-337.5,0.5
562.5,-78.25,194.75,-337.5,0
-937.5,-94.25,-369.25,-337.5,0.5
412.5,-43.5,414.5,675,1
-37.5,164.5,-285.5,-225,0.5
562.5,-48.5,272.5,-225,0
-937.5,-72.5,-401.5,-225,0.5
0,0,0,0,0.6666666666666666
0,0,0,0,1
0,0,0,0,0.3333333333333333
0,0,0,0,0
0,0.75,22,0,0.6666666666666666
0,-8.25,22,0,1
0,8.75,-22,0,0.3333333333333333
0,-1.25,-22,0,0
0,5.25,-11,0,0.6666666666666666
0,-20.75,55,0,1
0,-8.75,-33,0,0.3333333333333333
0,24.25,-11,0,0
0,61.75,5.5,0,0.6666666666666666
0,-78.25,49.5,0,1
0,-64.25,5.5,0,0.3333333333333333
0,80.75,-60.5,0,0
0,43.25,-38.5,0,0.6666666666666666
0,-50.75,49.5,0,1
0,-61.75,5.5,0,0.3333333333333333
0,69.25,-16.5,0,0
0,41.75,-61.25,0,0.6666666666666666
0,-45.25,73.75,0,1
0,-63.25,4.75,0,0.3333333333333333
0,66.75,-17.25,0,0
0,-69.75,7,0,0.6666666666666666
0,-42.75,51,0,1
0,47.25,-40,0,0.3333333333333333
0,65.25,-18,0,0
0,-1.25,48,0,0.6666666666666666
0,8.75,23,0,1
0,-11.25,-21,0,0.3333333333333333
0,3.75,-50,0,0
0,-6,94,-25,0.6666666666666666
0,-8,25,-25,1
0,-31,-71,-25,0.3333333333333333
0,45,-48,75,0
0,-31.25,82.5,-25,0.6666666666666666
0,-52.25,-35.5,-25,1
0,63.75,-82.5,-25,0.3333333333333333
0,19.75,35.5,75,0
-50,-28,37.75,0,0.6666666666666666
50,-34,-36.25,0,1
50,83,-36.25,0,0.3333333333333333
-50,-21,34.75,0,0
-50,-29.25,91.75,75,0.6666666666666666
50,-41.25,-54.25,-25,1
50,82.75,-54.25,-25,0.3333333333333333
-50,-12.25,16.75,-25,0
-387.5,1,12.25,-125,0.6666666666666666
162.5,-124,-35.75,-125,1
162.5,113,-11.75,-125,0.3333333333333333
62.5,10,35.25,375,0
-337.5,7.5,-17.25,425,0.6666666666666666
312.5,154.5,-43.25,-75,1
312.5,-19.5,6.75,-375,0.3333333333333333
-287.5,-142.5,53.75,25,0
-637.5,-46,291.75,-100,0.6666666666666666
412.5,-32,-139.25,100,1
412.5,99,-42.25,-200,0.3333333333333333
-187.5,-21,-110.25,200,0
-512.5,114,258.75,-100,0.6666666666666666
537.5,-91,-97.25,200,1
537.5,56,-98.25,0,0.3333333333333333
-562.5,-79,-63.25,-100,0
-812.5,220.25,115.75,125,0.6666666666666666
637.5,-202.75,-96.25,-175,1
637.5,-53.75,42.75,-375,0.3333333333333333
-462.5,36.25,-62.25,425,0
-712.5,118,10.25,87.5,0.6666666666666666
437.5,-232,-48.75,-512.5,1
737.5,31,90.25,-112.5,0.3333333333333333
-462.5,83,-51.75,537.5,0
-1087.5,70,28,-412.5,0.6666666666666666
562.5,-124,-8,-412.5,1
862.5,113,131,187.5,0.3333333333333333
-337.5,-59,-151,637.5,0
-1087.5,-91.25,169.5,225,0.6666666666666666
562.5,25.75,-53.5,-225,1
862.5,46.75,23.5,75,0.3333333333333333
-337.5,18.75,-139.5,-75,0
-1175,-264.75,75.25,-162.5,0.6666666666666666
25,314.25,2.25,-62.5,1
1125,-4.75,17.25,237.5,0.3333333333333333
25,-44.75,-94.75,-12.5,0
-1062.5,-269,135.25,-150,0.6666666666666666
137.5,405,16.25,-150,1
1237.5,-106,31.25,450,0.3333333333333333
-312.5,-30,-182.75,-150,0
-912.5,-142.5,209.25,-325,0.6666666666666666
287.5,371.5,65.25,-325,1
787.5,-229.5,33.25,75,0.3333333333333333
-162.5,0.5,-307.75,575,0
-1287.5,-206.25,115.25,-150,0.6666666666666666
512.5,218.75,-19.75,-50,1
1312.5,63.75,115.25,350,0.3333333333333333
-537.5,-76.25,-210.75,-150,0
-1162.5,-151.5,93.25,0,0.6666666666666666
637.5,63.5,-41.75,0,1
937.5,106.5,69.25,0,0.3333333333333333
-412.5,-18.5,-120.75,0,0
-1162.5,-148.25,75.5,0,0.6666666666666666
637.5,169.75,-11.5,0,1
937.5,-2.25,51.5,0,0.3333333333333333
-412.5,-19.25,-115.5,0,0
-1162.5,-207.25,21.5,0,0.6666666666666666
637.5,252.75,-51.5,0,1
937.5,38.75,98.5,0,0.3333333333333333
-412.5,-84.25,-68.5,0,0
-1162.5,-153.5,2.75,0,0.6666666666666666
637.5,76.5,30.75,0,1
937.5,110.5,118.75,0,0.3333333333333333
-412.5,-33.5,-152.25,0,0
-1162.5,-149.25,-70.5,-25,0.6666666666666666
637.5,82.75,218.5,-25,1
937.5,95.75,66.5,75,0.3333333333333333
-412.5,-29.25,-214.5,-25,0
-1162.5,-120.5,-199.25,-25,0.6666666666666666
637.5,73.5,243.75,-25,1
937.5,81.5,91.75,75,0.3333333333333333
-412.5,-34.5,-136.25,-25,0
-1162.5,-55.25,-286,-50,0.6666666666666666
637.5,123.75,149,50,1
937.5,23.75,25,50,0.3333333333333333
-412.5,-92.25,112,-50,0
-1162.5,-131.75,-139.75,0,0.6666666666666666
637.5,71.25,101.25,0,1
937.5,90.25,-50.75,0,0.3333333333333333
-412.5,-29.75,89.25,0,0
-1162.5,-109,-200.5,-125,0.6666666666666666
637.5,-19,134.5,375,1
937.5,130,-94.5,-125,0.3333333333333333
-412.5,-2,160.5,-125,0
-1162.5,-6,-283.75,-25,0.6666666666666666
637.5,69,134.25,-25,1
937.5,-20,-14.75,75,0.3333333333333333
-412.5,-43,164.25,-25,0
-562.5,-12.75,-126,-50,0.6666666666666666
437.5,66.25,119,-50,1
737.5,-24.75,-117,50,0.3333333333333333
-612.5,-28.75,124,50,0
-562.5,-29.25,-31.5,200,0.6666666666666666
437.5,287.75,78.5,200,1
737.5,-4.25,-157.5,-250,0.3333333333333333
-612.5,-254.25,110.5,-150,0
-562.5,34.25,14.5,-25,0.6666666666666666
437.5,121.25,55.5,-25,1
737.5,36.25,-155.5,-25,0.3333333333333333
-612.5,-191.75,85.5,75,0
-562.5,29,53.75,-25,0.6666666666666666
437.5,113,-4.25,-25,1
737.5,54,-215.25,-25,0.3333333333333333
-612.5,-196,165.75,75,0
-562.5,28.75,-30,-25,0.6666666666666666
437.5,111.75,80,-25,1
737.5,55.75,-187,-25,0.3333333333333333
-612.5,-196.25,137,75,0
-562.5,35.5,148.5,-25,0.6666666666666666
437.5,117.5,29.5,-25,1
737.5,37.5,-237.5,-25,0.3333333333333333
-612.5,-190.5,59.5,75,0
-562.5,20,96,-25,0.6666666666666666
437.5,139,38,-25,1
737.5,46,-229,-25,0.3333333333333333
-612.5,-205,95,75,0
-562.5,-89.5,93.5,-50,0.6666666666666666
437.5,246.5,47.5,-50,1
737.5,-65.5,-163.5,-50,0.3333333333333333
-612.5,-91.5,22.5,150,0
-562.5,-176,191.25,-150,0.6666666666666666
437.5,148,225.25,350,1
737.5,88,-65.75,-150,0.3333333333333333
-612.5,-60,-350.75,-50,0
-437.5,-80.5,117.25,0,0.6666666666666666
62.5,10.5,46.25,0,1
862.5,44.5,-225.75,-100,0.3333333333333333
-487.5,25.5,62.25,100,0
0,0,0,0,0.3333333333333333
0,0,0,0,0.6666666666666666
0,0,0,0,0
0,0,0,0,1
0,-54.5,-17.25,0,0.3333333333333333
0,-56.5,73.75,0,0.6666666666666666
0,55.5,-17.25,0,0
0,55.5,-39.25,0,1
0,53,-40,0,0.3333333333333333
0,-32,51,0,0.6666666666666666
0,-65,29,0,0
0,44,-40,0,1
0,47.25,-51,0,0.3333333333333333
0,-49.75,40,0,0.6666666666666666
0,-66.75,62,0,0
0,69.25,-51,0,1
0,-20.75,-51,0,0.3333333333333333
0,-106.75,18,0,0.6666666666666666
0,94.25,62,0,0
0,33.25,-29,0,1
0,-21.75,-69,0,0.3333333333333333
0,-107.75,3,0,0.6666666666666666
0,98.25,69,0,0
0,31.25,-3,0,1
0,-23,-105.75,0,0.3333333333333333
0,-106,15.25,0,0.6666666666666666
0,97,81.25,0,0
0,32,9.25,0,1
0,-136,-12,-250,0.3333333333333333
0,-227,79,-150,0.6666666666666666
0,225,-82,650,0
0,138,15,-250,1
0,19.25,60.75,0,0.3333333333333333
0,-167.75,41.75,0,0.6666666666666666
0,289.25,-28.25,0,0
0,-140.75,-74.25,0,1
0,21,79.5,0,0.3333333333333333
0,-169,-60.5,0,0.6666666666666666
0,290,36.5,0,0
0,-142,-55.5,0,1
0,56.5,85,0,0.3333333333333333
0,-254.5,-55,0,0.6666666666666666
0,314.5,42,0,0
0,-116.5,-72,0,1
0,12,22.5,-100,0.3333333333333333
0,-201,-95.5,300,0.6666666666666666
0,134,47.5,-100,0
0,55,25.5,-100,1
0,-39,-29.75,0,0.3333333333333333
0,-104,-26.75,0,0.6666666666666666
0,124,-26.75,0,0
0,19,83.25,0,1
225,-131,77.75,-225,0.3333333333333333
-675,431,-130.25,-225,0.6666666666666666
225,-218,-58.25,675,0
225,-82,110.75,-225,1
450,54.25,27,0,0.3333333333333333
-450,-61.75,-14,0,0.6666666666666666
-450,-83.75,-109,0,0
450,91.25,96,0,1
475,31.75,-88.25,-125,0.3333333333333333
-525,-78.25,16.75,275,0.6666666666666666
-425,-44.25,-97.25,-25,0
475,90.75,168.75,-125,1
575,8.25,-41,-150,0.3333333333333333
-725,87.25,-55,-50,0.6666666666666666
-425,-163.75,-100,350,0
575,68.25,196,-150,1
625,125.25,-53.75,-12.5,0.3333333333333333
-875,-166.75,-122.75,-12.5,0.6666666666666666
-375,-41.75,-69.75,37.5,0
625,83.25,246.25,-12.5,1
625,121.75,-42.75,-37.5,0.3333333333333333
-875,-159.25,-111.75,-37.5,0.6666666666666666
-375,-45.25,-102.75,112.5,0
625,82.75,257.25,-37.5,1
625,198,-43,-12.5,0.3333333333333333
-875,-226,-137,-12.5,0.6666666666666666
-375,-113,-52,37.5,0
625,141,232,-12.5,1
625,197.5,-84.75,0,0.3333333333333333
-875,-223.5,-178.75,0,0.6666666666666666
-375,-106.5,73.25,0,0
625,132.5,190.25,0,1
625,18,-116.25,25,0.3333333333333333
-875,-153,-153.25,125,0.6666666666666666
-375,-72,110.75,-75,0
625,207,158.75,-75,1
625,18.75,-90,-25,0.3333333333333333
-875,-50.25,-99,-25,0.6666666666666666
-375,-44.25,12,-25,0
625,75.75,177,75,1
625,197.75,-90,-125,0.3333333333333333
-875,-120.25,-99,375,0.6666666666666666
-375,-100.25,12,-125,0
625,22.75,177,-125,1
625,13.75,-67.25,-25,0.3333333333333333
-875,-71.25,-229.25,75,0.6666666666666666
-375,-34.25,95.75,-25,0
625,91.75,200.75,-25,1
650,-48.25,1.25,-25,0.3333333333333333
-950,-117.25,-305.75,-25,0.6666666666666666
-350,-94.25,78.25,-25,0
650,259.75,226.25,75,1
650,-196.75,18.5,-187.5,0.3333333333333333
-950,-143.75,-327.5,-137.5,0.6666666666666666
-350,227.25,65.5,412.5,0
650,113.25,243.5,-87.5,1
675,-222.75,-51,-212.5,0.3333333333333333
-925,-169.75,-372,-212.5,0.6666666666666666
-425,200.25,224,537.5,0
675,192.25,199,-112.5,1
912.5,-135.75,-25.75,-175,0.3333333333333333
-687.5,-217.75,-346.75,-175,0.6666666666666666
-1137.5,111.25,148.25,125,0
912.5,242.25,224.25,225,1
762.5,84.5,-19.5,-75,0.3333333333333333
-537.5,-83.5,-340.5,225,0.6666666666666666
-987.5,46.5,129.5,-75,0
762.5,-47.5,230.5,-75,1
762.5,-94.5,-17.5,-50,0.3333333333333333
-537.5,-190.5,-286.5,-50,0.6666666666666666
-987.5,-49.5,119.5,50,0
762.5,334.5,184.5,50,1
787.5,-83,-4.25,-100,0.3333333333333333
-512.5,-185,-167.25,-100,0.6666666666666666
-1062.5,-53,39.75,200,0
787.5,321,131.75,0,1
787.5,-95.25,4,275,0.3333333333333333
-512.5,-165.25,-215,-225,0.6666666666666666
-1062.5,-63.25,115,75,0
787.5,323.75,96,-125,1
975,-98.75,34.75,-125,0.3333333333333333
-775,-164.75,-191.25,-125,0.6666666666666666
-1175,-64.75,2.75,275,0
975,328.25,153.75,-25,1
1075,-28.5,72.5,-175,0.3333333333333333
-675,-96.5,-153.5,425,0.6666666666666666
-1475,-27.5,-61.5,-75,0
1075,152.5,142.5,-175,1
1100,-1.25,67.75,-162.5,0.3333333333333333
-750,-152.25,-165.25,487.5,0.6666666666666666
-1450,-188.25,48.75,-212.5,0
1100,341.75,48.75,-112.5,1
1025,-94,122.75,-12.5,0.3333333333333333
-725,-144,-162.25,37.5,0.6666666666666666
-1425,-142,-92.25,-62.5,0
1125,380,131.75,37.5,1
1050,-192.75,122.5,-362.5,0.3333333333333333
-700,129.25,-112.5,187.5,0.6666666666666666
-1500,-105.75,-191.5,-412.5,0
1150,169.25,181.5,587.5,1
1275,-72.5,35,-137.5,0.3333333333333333
-475,62.5,73,412.5,0.6666666666666666
-1275,9.5,-177,-87.5,0
475,0.5,69,-187.5,1
1275,-69.25,2.75,-100,0.3333333333333333
-475,61.75,58.75,-100,0.6666666666666666
-1275,3.75,-143.25,0,0
475,3.75,81.75,200,1
1350,-38.75,-39.75,350,0.3333333333333333
-400,97.25,244.25,-150,0.6666666666666666
-1200,-85.75,-136.75,-50,0
250,27.25,-67.75,-150,1
975,28.25,-136,-112.5,0.3333333333333333
-275,78.25,298,-112.5,0.6666666666666666
-1075,-101.75,-99,-112.5,0
375,-4.75,-63,337.5,1
975,-3.5,-137,675,0.3333333333333333
-275,15.5,249,-225,0.6666666666666666
-1075,56.5,-199,-225,0
375,-68.5,87,-225,1
975,89.75,-1.25,0,0.3333333333333333
-275,20.75,146.75,0,0.6666666666666666
-1075,-165.25,-260.25,0,0
375,54.75,114.75,0,1
975,35.75,37.75,0,0.3333333333333333
-275,-47.25,160.75,0,0.6666666666666666
-1075,-104.25,-197.25,0,0
375,115.75,-1.25,0,1
975,27.5,-20.25,-25,0.3333333333333333
-275,-49.5,102.75,75,0.6666666666666666
-1075,-77.5,-228.25,-25,0
375,99.5,145.75,-25,1
1000,-14.75,-14.75,-250,0.3333333333333333
-250,-111.75,131.25,-150,0.6666666666666666
-1150,-37.75,-333.75,200,0
400,164.25,217.25,200,1
1000,-76.25,44.5,-275,0.3333333333333333
-250,-37.25,190.5,-175,0.6666666666666666
-1150,15.75,-263.5,275,0
400,97.75,28.5,175,1
800,32,134.5,-262.5,0.3333333333333333
350,-76,266.5,-212.5,0.6666666666666666
-1350,-31,-474.5,287.5,0
200,75,73.5,187.5,1
587.5,-124.25,-98,-12.5,0.3333333333333333
87.5,-9.25,277,-12.5,0.6666666666666666
-1112.5,-54.25,-327,37.5,0
437.5,187.75,148,-12.5,1
587.5,-94.25,-71.25,-37.5,0.3333333333333333
87.5,29.75,356.75,-37.5,0.6666666666666666
-1112.5,-28.25,-434.25,12.5,0
437.5,92.75,148.75,62.5,1
587.5,-126.25,21,-137.5,0.3333333333333333
87.5,6.75,349,362.5,0.6666666666666666
-1112.5,62.75,-471,-87.5,0
437.5,56.75,101,-137.5,1
587.5,-188.5,37.25,-137.5,0.3333333333333333
87.5,-48.5,473.25,362.5,0.6666666666666666
-1112.5,8.5,-454.75,-87.5,0
437.5,228.5,-55.75,-137.5,1
587.5,-77.5,94.25,-137.5,0.3333333333333333
87.5,281.5,406.25,362.5,0.6666666666666666
-1112.5,-114.5,-449.75,-87.5,0
437.5,-89.5,-50.75,-137.5,1
587.5,-199.25,9.75,-137.5,0.3333333333333333
87.5,-50.25,512.75,362.5,0.6666666666666666
-1112.5,-2.25,-535.25,-87.5,0
437.5,251.75,12.75,-137.5,1
587.5,-138,69.5,-162.5,0.3333333333333333
87.5,-12,440.5,437.5,0.6666666666666666
-1112.5,71,-551.5,-112.5,0
437.5,79,41.5,-162.5,1
587.5,-75.75,9,-162.5,0.3333333333333333
87.5,-65.75,470,437.5,0.6666666666666666
-1112.5,14.25,-536,-112.5,0
437.5,127.25,57,-162.5,1
1187.5,56.25,10.25,-162.5,0.3333333333333333
-112.5,32.25,384.25,437.5,0.6666666666666666
-1312.5,-101.75,-534.75,-112.5,0
237.5,13.25,140.25,-162.5,1
1187.5,-129.5,116.5,262.5,0.3333333333333333
-112.5,94.5,497.5,862.5,0.6666666666666666
-1312.5,184.5,-504.5,-487.5,0
237.5,-149.5,-109.5,-637.5,1
1112.5,-183.25,135.75,487.5,0.3333333333333333
-87.5,36.75,369.75,187.5,0.6666666666666666
-1287.5,129.75,-514.25,-262.5,0
262.5,16.75,8.75,-412.5,1
1112.5,-124.25,157,237.5,0.3333333333333333
-87.5,95.75,484,837.5,0.6666666666666666
-1287.5,176.75,-518,-512.5,0
262.5,-148.25,-123,-562.5,1
1112.5,-181.25,58.25,462.5,0.3333333333333333
-87.5,42.75,448.25,162.5,0.6666666666666666
-1287.5,123.75,-514.75,-287.5,0
262.5,14.75,8.25,-337.5,1
1112.5,-299.75,79.25,487.5,0.3333333333333333
-87.5,42.25,477.25,187.5,0.6666666666666666
-1287.5,121.25,-539.75,-262.5,0
262.5,136.25,-16.75,-412.5,1
1112.5,-318.25,69.5,412.5,0.3333333333333333
-87.5,126.75,506.5,412.5,0.6666666666666666
-1287.5,72.75,-549.5,-337.5,0
262.5,118.75,-26.5,-487.5,1
1112.5,-150.25,-11.5,-62.5,0.3333333333333333
-87.5,-24.25,385.5,37.5,0.6666666666666666
-1287.5,-109.25,-444.5,87.5,0
262.5,283.75,70.5,-62.5,1
937.5,-92,14.25,200,0.3333333333333333
537.5,-135,516.25,-200,0.6666666666666666
-1462.5,-190,-446.75,300,0
-12.5,417,-83.75,-300,1
587.5,-131.5,-9.5,-400,0.3333333333333333
687.5,-5.5,435.5,600,0.6666666666666666
-1312.5,-93.5,-394.5,200,0
37.5,230.5,-31.5,-400,1
812.5,-64,171.25,-175,0.3333333333333333
12.5,2,95.25,-75,0.6666666666666666
-1087.5,-30,-289.75,425,0
262.5,92,23.25,-175,1
837.5,-60.75,196.25,-162.5,0.3333333333333333
-62.5,-82.75,108.25,-112.5,0.6666666666666666
-1062.5,-112.75,-308.75,437.5,0
287.5,256.25,4.25,-162.5,1
762.5,25,165,-262.5,0.3333333333333333
-37.5,-101,196,-262.5,0.6666666666666666
-1037.5,-138,-337,337.5,0
312.5,214,-24,187.5,1
762.5,-82,159.25,-262.5,0.3333333333333333
-37.5,-108,259.25,187.5,0.6666666666666666
-1037.5,88,-365.75,337.5,0
312.5,102,-52.75,-262.5,1
762.5,18.25,133.25,-287.5,0.3333333333333333
-37.5,-135.75,337.25,162.5,0.6666666666666666
-1037.5,57.25,-391.75,312.5,0
312.5,60.25,-78.75,-187.5,1
762.5,-46,96,-262.5,0.3333333333333333
-37.5,-195,449,187.5,0.6666666666666666
-1037.5,5,-429,337.5,0
312.5,236,-116,-262.5,1
762.5,-50.5,166.25,-262.5,0.3333333333333333
-37.5,-192.5,372.25,187.5,0.6666666666666666
-1037.5,7.5,-399.75,337.5,0
312.5,235.5,-138.75,-262.5,1
787.5,103.75,103.75,475,0.3333333333333333
-12.5,-48.25,377.75,-525,0.6666666666666666
-1112.5,-201.25,-340.25,75,0
337.5,145.75,-141.25,-25,1
562.5,-176.5,-13.25,-500,0.3333333333333333
62.5,-225.5,412.75,-50,0.6666666666666666
-1037.5,-139.5,-330.25,100,0
412.5,541.5,-69.25,450,1
337.5,-109,83.75,362.5,0.3333333333333333
287.5,105,279.75,-537.5,0.6666666666666666
-812.5,-275,-340.25,-387.5,0
187.5,279,-23.25,562.5,1
-112.5,-69.75,88.75,-137.5,0.3333333333333333
-162.5,-77.75,206.75,-137.5,0.6666666666666666
-362.5,17.25,-306.25,-87.5,0
637.5,130.25,10.75,362.5,1
-112.5,-147.5,56,400,0.3333333333333333
-162.5,49.5,157,-250,0.6666666666666666
-362.5,54.5,-288,-550,0
637.5,43.5,75,400,1
-112.5,-100.25,47.25,-325,0.3333333333333333
-162.5,-35.25,189.25,-425,0.6666666666666666
-362.5,75.75,-327.75,75,0
637.5,59.75,91.25,675,1
-162.5,-181.75,151.75,-175,0.3333333333333333
-112.5,40.25,29.75,-125,0.6666666666666666
-312.5,33.25,-272.25,325,0
587.5,108.25,90.75,-25,1
-162.5,-132.25,193,-25,0.3333333333333333
-112.5,-9.25,79,25,0.6666666666666666
-312.5,-29.25,-324,25,0
587.5,170.75,52,-25,1
-162.5,-172.5,243.75,-137.5,0.3333333333333333
-112.5,57.5,-29.25,-87.5,0.6666666666666666
-312.5,-74.5,-273.25,362.5,0
587.5,189.5,58.75,-137.5,1
-212.5,-206.25,373.75,-250,0.3333333333333333
-62.5,160.75,-269.25,-200,0.6666666666666666
-262.5,-96.25,-218.25,700,0
537.5,141.75,113.75,-250,1
-212.5,-136.5,212.25,-150,0.3333333333333333
-62.5,100.5,-18.75,-100,0.6666666666666666
-262.5,-39.5,-262.75,350,0
537.5,75.5,69.25,-100,1
-212.5,-103.5,172.5,-37.5,0.3333333333333333
-62.5,15.5,100.5,12.5,0.6666666666666666
-262.5,-13.5,-302.5,12.5,0
537.5,101.5,29.5,12.5,1
-212.5,-62.5,22.5,-25,0.3333333333333333
-62.5,-76.5,270.5,25,0.6666666666666666
-262.5,15.5,-334.5,25,0
537.5,123.5,41.5,-25,1
-212.5,-70.75,262.5,-62.5,0.3333333333333333
-62.5,-74.75,-69.5,-112.5,0.6666666666666666
-262.5,19.25,-284.5,337.5,0
537.5,126.25,91.5,-162.5,1
-212.5,-220.25,197.5,537.5,0.3333333333333333
-62.5,203.75,21.5,-312.5,0.6666666666666666
-262.5,-150.25,-297.5,137.5,0
537.5,166.75,78.5,-362.5,1
-100,-137.75,340.25,662.5,0.3333333333333333
50,69.25,-55.75,-187.5,0.6666666666666666
-150,-63.75,-194.75,-237.5,0
200,132.25,-89.75,-237.5,1
0,0,0,0,0.6666666666666666
0,0,0,0,0.3333333333333333
0,0,0,0,0
0,0,0,0,1
0,-70.75,16.5,0,0.6666666666666666
0,-25.75,-5.5,0,0.3333333333333333
0,48.25,16.5,0,0
0,48.25,-27.5,0,1
0,52.5,-6.25,0,0.6666666666666666
0,-30.5,-28.25,0,0.3333333333333333
0,-65.5,62.75,0,0
0,43.5,-28.25,0,1
0,38.5,-6.25,0,0.6666666666666666
0,-47.5,-28.25,0,0.3333333333333333
0,-66.5,62.75,0,0
0,75.5,-28.25,0,1
0,76.75,-44.75,0,0.6666666666666666
0,31.75,-0.75,0,0.3333333333333333
0,-147.25,46.25,0,0
0,38.75,-0.75,0,1
0,26.25,-169.75,0,0.6666666666666666
0,88.25,-172.75,0,0.3333333333333333
0,-93.75,424.25,0,0
0,-20.75,-81.75,0,1
0,33.25,-170.5,0,0.6666666666666666
0,84.25,-173.5,0,0.3333333333333333
0,-85.75,470.5,0,0
0,-31.75,-126.5,0,1
0,0,0,0,0.3333333333333333
0,0,0,0,0
0,0,0,0,0.6666666666666666
0,0,0,0,1
0,-56.25,62.75,0,0.3333333333333333
0,46.75,-28.25,0,0
